{ DateObject[{2019, 12, 29, 05, 02, 35}] ,  15310 ,  9200 ,    4710 ,    1780 ,   530 ,   90 ,     4302 },
{ DateObject[{2019, 12, 29, 05, 32, 44}] ,  15320 ,  9200 ,    4710 ,    1780 ,   530 ,   90 ,     4302 },
{ DateObject[{2019, 12, 29, 06, 02, 49}] ,  15320 ,  9200 ,    4710 ,    1780 ,   530 ,   90 ,     4302 },
{ DateObject[{2019, 12, 29, 06, 32, 54}] ,  15330 ,  9210 ,    4710 ,    1790 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 07, 02, 58}] ,  15350 ,  9210 ,    4710 ,    1780 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 07, 33, 03}] ,  15350 ,  9210 ,    4710 ,    1790 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 08, 03, 07}] ,  15350 ,  9210 ,    4710 ,    1790 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 08, 33, 12}] ,  15350 ,  9210 ,    4720 ,    1780 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 09, 03, 16}] ,  15370 ,  9210 ,    4720 ,    1780 ,   530 ,   90 ,     4303 },
{ DateObject[{2019, 12, 29, 09, 33, 21}] ,  15370 ,  9210 ,    4720 ,    1780 ,   530 ,   90 ,     4304 },
{ DateObject[{2019, 12, 29, 10, 03, 26}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4304 },
{ DateObject[{2019, 12, 29, 10, 33, 30}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4304 },
{ DateObject[{2019, 12, 29, 11, 03, 34}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4304 },
{ DateObject[{2019, 12, 29, 11, 33, 40}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4305 },
{ DateObject[{2019, 12, 29, 12, 03, 44}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   80 ,     4305 },
{ DateObject[{2019, 12, 29, 12, 33, 48}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   80 ,     4305 },
{ DateObject[{2019, 12, 29, 13, 03, 53}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   80 ,     4305 },
{ DateObject[{2019, 12, 29, 13, 33, 58}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4305 },
{ DateObject[{2019, 12, 29, 14, 04, 03}] ,  15370 ,  9220 ,    4720 ,    1780 ,   530 ,   90 ,     4305 },
{ DateObject[{2019, 12, 29, 14, 34, 07}] ,  15370 ,  9230 ,    4730 ,    1780 ,   530 ,   80 ,     4305 },
{ DateObject[{2019, 12, 29, 15, 04, 12}] ,  15370 ,  9230 ,    4730 ,    1780 ,   530 ,   80 ,     4305 },
{ DateObject[{2019, 12, 29, 15, 34, 17}] ,  15370 ,  9230 ,    4730 ,    1780 ,   530 ,   80 ,     4306 },
{ DateObject[{2019, 12, 29, 16, 04, 22}] ,  15380 ,  9230 ,    4730 ,    1780 ,   530 ,   90 ,     4306 },
{ DateObject[{2019, 12, 29, 16, 34, 26}] ,  15380 ,  9240 ,    4730 ,    1780 ,   530 ,   80 ,     4306 },
{ DateObject[{2019, 12, 29, 17, 04, 31}] ,  15380 ,  9240 ,    4730 ,    1780 ,   530 ,   80 ,     4306 },
{ DateObject[{2019, 12, 29, 17, 34, 36}] ,  15390 ,  9240 ,    4740 ,    1780 ,   530 ,   80 ,     4306 },
{ DateObject[{2019, 12, 29, 18, 04, 40}] ,  15390 ,  9240 ,    4740 ,    1780 ,   530 ,   90 ,     4306 },
{ DateObject[{2019, 12, 29, 18, 34, 45}] ,  15400 ,  9250 ,    4740 ,    1780 ,   530 ,   80 ,     4306 },
{ DateObject[{2019, 12, 29, 19, 04, 52}] ,  15410 ,  9250 ,    4740 ,    1780 ,   530 ,   80 ,     4307 },
{ DateObject[{2019, 12, 29, 19, 34, 57}] ,  15420 ,  9250 ,    4740 ,    1780 ,   530 ,   80 ,     4307 },
{ DateObject[{2019, 12, 29, 20, 05, 03}] ,  15430 ,  9250 ,    4740 ,    1790 ,   530 ,   80 ,     4308 },
{ DateObject[{2019, 12, 29, 20, 35, 08}] ,  15430 ,  9250 ,    4750 ,    1790 ,   530 ,   80 ,     4308 },
{ DateObject[{2019, 12, 29, 21, 05, 13}] ,  15440 ,  9250 ,    4750 ,    1790 ,   530 ,   80 ,     4308 },
{ DateObject[{2019, 12, 29, 21, 35, 19}] ,  15460 ,  9260 ,    4750 ,    1790 ,   530 ,   80 ,     4308 },
{ DateObject[{2019, 12, 29, 22, 05, 26}] ,  15460 ,  9260 ,    4750 ,    1790 ,   530 ,   80 ,     4309 },
{ DateObject[{2019, 12, 29, 22, 35, 31}] ,  15460 ,  9260 ,    4750 ,    1790 ,   530 ,   80 ,     4309 },
{ DateObject[{2019, 12, 29, 23, 05, 37}] ,  15460 ,  9260 ,    4760 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 29, 23, 35, 43}] ,  15470 ,  9260 ,    4760 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 30, 00, 05, 48}] ,  15470 ,  9260 ,    4760 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 30, 00, 35, 54}] ,  15490 ,  9270 ,    4770 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 30, 01, 05, 59}] ,  15500 ,  9270 ,    4770 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 30, 01, 36, 04}] ,  15500 ,  9270 ,    4770 ,    1790 ,   530 ,   80 ,     4310 },
{ DateObject[{2019, 12, 30, 02, 06, 12}] ,  15530 ,  9270 ,    4770 ,    1790 ,   530 ,   80 ,     4311 },
{ DateObject[{2019, 12, 30, 02, 36, 18}] ,  15530 ,  9270 ,    4780 ,    1790 ,   530 ,   80 ,     4311 },
{ DateObject[{2019, 12, 30, 03, 06, 23}] ,  15530 ,  9280 ,    4780 ,    1790 ,   530 ,   80 ,     4311 },
{ DateObject[{2019, 12, 30, 03, 36, 29}] ,  15530 ,  9280 ,    4780 ,    1790 ,   530 ,   80 ,     4311 },
{ DateObject[{2019, 12, 30, 04, 06, 35}] ,  15540 ,  9280 ,    4780 ,    1790 ,   530 ,   80 ,     4312 },
{ DateObject[{2019, 12, 30, 04, 36, 40}] ,  15540 ,  9280 ,    4780 ,    1790 ,   530 ,   80 ,     4312 },
{ DateObject[{2019, 12, 30, 05, 06, 44}] ,  15550 ,  9290 ,    4780 ,    1790 ,   530 ,   80 ,     4312 },
{ DateObject[{2019, 12, 30, 05, 36, 51}] ,  15550 ,  9290 ,    4780 ,    1790 ,   530 ,   80 ,     4312 },
{ DateObject[{2019, 12, 30, 06, 06, 57}] ,  15550 ,  9290 ,    4780 ,    1790 ,   530 ,   80 ,     4312 },
{ DateObject[{2019, 12, 30, 06, 37, 03}] ,  15560 ,  9290 ,    4790 ,    1790 ,   530 ,   80 ,     4313 },
